tahun,bulan,kode_prov_baru,kode_kab_baru,jenis_akomodasi,kelas_akomodasi,room,bed,room_yesterday,room_in,room_out,wna_yesterday,wni_yesterday,wna_in,wni_in,wna_out,wni_out
2023,6,12,13,2,2,8745,9174,1175,934,952,116,2258,86,1791,93,1831
2023,6,12,14,2,2,6556,11513,736,395,395,149,779,21,453,21,453
2023,6,12,15,2,2,3676,6039,779,802,779,0,1573,0,1604,0,1552
2023,6,12,16,2,2,900,1200,0,0,0,0,0,0,0,0,0
2023,6,12,17,2,2,13210,15992,1268,1261,1172,261,2361,169,2382,184,2179
2023,6,12,18,2,2,1440,1500,1130,1136,1130,0,2260,0,2272,0,2260
2023,6,12,19,2,2,3938,6563,1827,1843,1827,0,3655,0,3686,0,3655
2023,6,12,21,2,2,2610,3735,340,157,157,0,534,0,234,0,234
2023,6,12,22,2,2,300,600,65,65,65,0,130,0,130,0,130
2023,6,12,23,2,2,3234,3486,775,769,761,0,1415,0,1402,0,1386
2023,6,12,25,2,2,600,1200,42,41,42,0,61,0,59,0,61
2023,6,12,71,2,2,6864,12870,1309,1303,1309,0,2587,0,2581,0,2587
2023,6,12,72,2,2,3540,4920,1136,896,889,0,2325,0,1829,0,1819
2023,6,12,73,2,2,7508,8772,2869,2757,2745,0,5681,0,5547,0,5495
2023,6,12,74,2,2,3150,3150,873,882,873,0,873,0,882,0,873
2023,6,12,75,2,2,39260,48100,17773,16997,16880,6,32633,6,31648,6,31435
2023,6,12,77,2,2,3840,5760,848,876,848,0,1444,0,1490,0,1444
2023,6,12,78,2,2,9454,14179,3609,3638,3609,0,6491,0,6547,0,6491
2023,6,12,02,2,3,2730,4440,463,270,264,0,463,0,270,0,264
2023,6,12,03,2,3,1740,3180,117,191,187,0,16,0,269,0,263
2023,6,12,04,2,3,2655,3870,755,821,755,0,1503,0,1635,0,1503
2023,6,12,05,2,3,5898,8881,1056,1011,962,0,2317,0,2028,0,1925
2023,6,12,06,2,3,4463,6038,1101,1125,1096,0,2201,0,2248,0,2191
2023,6,12,07,2,3,3390,5970,950,555,537,0,1398,0,1110,0,1094
2023,6,12,08,2,3,8400,14040,3482,3272,3264,0,7028,0,6536,0,6508
2023,6,12,09,2,3,8751,12484,969,1028,969,0,2203,0,2346,0,2203
2023,6,12,10,2,3,2340,4500,478,370,366,0,956,0,738,0,732
2023,6,12,11,2,3,7284,8790,1431,1361,1299,0,2880,0,2737,0,2615
2023,6,12,12,2,3,10486,10486,1333,884,882,0,2775,0,1768,0,1757
2023,6,12,13,2,3,4110,4410,450,397,395,0,892,0,789,0,786
2023,6,12,14,2,3,3600,3600,36,36,36,0,68,0,68,0,68
2023,6,12,15,2,3,960,1500,145,155,145,0,290,0,310,0,290
2023,6,12,17,2,3,16080,22560,3006,3068,2827,934,5135,908,5290,889,4837
2023,6,12,18,2,3,5040,5040,2817,1635,1683,0,5632,0,3271,0,3367
2023,6,12,19,2,3,2970,5940,1087,1096,1087,0,2142,0,2160,0,2142
2023,6,12,20,2,3,929,1920,44,44,44,0,130,0,88,0,81
2023,6,12,21,2,3,4030,6823,670,189,189,0,1307,0,359,0,359
2023,6,12,22,2,3,2100,3270,469,465,469,0,925,0,917,0,925
2023,6,12,23,2,3,1080,1530,355,365,355,0,710,0,730,0,710
2023,6,12,71,2,3,3480,6300,417,445,417,0,825,0,881,0,825
2023,6,12,72,2,3,2610,3270,1351,1194,1170,0,2863,0,2530,0,2482
2023,6,12,73,2,3,11880,15594,3071,2919,2898,0,5834,0,5881,0,5818
2023,6,12,74,2,3,750,750,41,39,39,0,40,0,41,0,40
2023,6,12,75,2,3,59375,70332,24299,23635,23472,33,45860,36,44818,33,44470
2023,6,12,76,2,3,1080,1080,745,190,182,0,1490,0,380,0,364
2023,6,12,77,2,3,8869,13227,3207,3265,3207,0,5490,0,5584,0,5490
2023,6,12,78,2,3,3271,5944,1131,1132,1131,12,2551,12,2235,12,2219
2023,6,12,02,2,4,6150,11070,606,338,340,0,722,0,453,0,456
2023,6,12,05,2,4,2610,5220,410,357,352,0,846,0,714,0,702
2023,6,12,06,2,4,3180,4110,625,612,576,0,1250,0,1224,0,1152
2023,6,12,07,2,4,1230,2400,107,107,107,0,214,0,214,0,214
2023,6,12,08,2,4,7200,9960,2115,2044,2061,0,4192,0,4086,0,4132
2023,6,12,09,2,4,8850,15630,1437,1426,1277,22,2713,22,2696,22,2411
2023,6,12,10,2,4,9600,13200,2220,2030,2085,0,2950,0,2635,0,2710
2023,6,12,11,2,4,10824,14847,1374,1386,1317,0,2658,0,2772,0,2658
2023,6,12,12,2,4,7615,7615,2311,2338,2311,0,4609,0,4665,0,4603
2023,6,12,13,2,4,8100,12480,1943,1795,1721,0,3597,0,3597,0,3523
2023,6,12,17,2,4,24799,39290,5168,4688,4282,653,9759,396,9098,406,8262
2023,6,12,19,2,4,1470,1590,550,548,550,0,1100,0,1096,0,1100
2023,6,12,20,2,4,2430,3660,753,538,536,0,1352,0,1053,0,1050
2023,6,12,73,2,4,5670,7491,1304,1258,1231,0,2817,0,2492,0,2425
2023,6,12,74,2,4,9780,16230,1995,1832,1792,0,3429,0,3166,0,3128
2023,6,12,75,2,4,35395,42063,13877,12199,12117,25,24774,15,24379,15,24125
2023,6,12,76,2,4,4470,4170,2937,1065,1055,0,4171,0,2123,0,2110
2023,6,12,78,2,4,4185,6795,1375,1371,1375,0,2697,0,2691,0,2697
2023,6,13,05,1,1,1830,2820,158,169,158,0,179,0,191,0,179
2023,6,13,07,1,1,1560,3090,175,162,161,0,332,0,306,0,304
2023,6,13,71,1,1,14337,22727,5943,5275,5227,0,10619,0,8886,0,8807
2023,6,13,74,1,1,660,660,14,15,14,0,28,0,30,0,28
2023,6,13,75,1,1,8730,23220,2435,2274,2119,67,4911,53,4606,51,4255
2023,6,13,05,1,2,630,1110,220,201,216,0,440,0,402,0,432
2023,6,13,71,1,2,17207,27163,9314,8330,8261,773,18005,529,15753,544,15737
2023,6,13,74,1,2,1320,1950,183,171,165,26,340,26,316,26,304
2023,6,13,75,1,2,12870,21120,6321,5453,5234,1794,10904,788,10126,920,9562
2023,6,13,03,1,3,660,900,259,271,251,0,668,0,706,0,650
2023,6,13,07,1,3,7372,11291,3037,1971,1975,0,6322,0,4186,0,4168
2023,6,13,71,1,3,26221,38133,21068,16028,15848,484,54675,256,27476,250,25991
2023,6,13,73,1,3,1350,2040,393,389,393,0,742,0,718,0,716
2023,6,13,75,1,3,9390,16170,5688,4129,4017,93,11616,34,8433,14,8199
2023,6,13,77,1,3,1500,2250,0,73,71,0,-618,0,146,0,142
2023,6,13,05,1,4,4050,5430,1055,1070,1033,0,2110,0,2140,0,2066
2023,6,13,07,1,4,3600,7200,2160,932,892,0,4518,0,1900,0,1820
2023,6,13,71,1,4,47852,76825,33266,21484,21316,1643,52115,1133,35970,1052,35824
2023,6,13,75,1,4,10920,17790,6728,5560,5412,108,13594,51,11302,47,10979
2023,6,13,71,1,5,4350,6090,2619,1862,1845,0,2657,0,1864,0,1846
2023,6,13,02,2,1,5898,7725,681,693,681,0,2237,0,2282,0,2237
2023,6,13,03,2,1,1035,1620,79,85,79,0,156,0,168,0,156
2023,6,13,04,2,1,720,1260,201,195,201,0,402,0,390,0,402
2023,6,13,05,2,1,798,1078,41,33,33,0,80,0,66,0,66
2023,6,13,06,2,1,630,765,110,118,111,0,161,0,173,0,161
2023,6,13,07,2,1,5893,9591,536,512,479,60,1263,17,1260,13,1200
2023,6,13,08,2,1,3284,3415,565,654,565,0,1127,0,1308,0,1127
2023,6,13,09,2,1,1170,2340,189,184,189,0,229,0,224,0,229
2023,6,13,10,2,1,1523,4590,139,75,75,0,289,0,150,0,150
2023,6,13,11,2,1,240,360,59,59,59,0,216,0,123,0,114
2023,6,13,12,2,1,975,1875,258,270,258,0,515,0,540,0,515
2023,6,13,71,2,1,3839,5336,1472,1277,1252,184,1993,163,1823,156,1786
2023,6,13,73,2,1,3740,5916,238,238,238,0,414,0,414,0,414
2023,6,13,74,2,1,2093,2652,133,144,131,0,315,0,342,0,312
2023,6,13,75,2,1,4900,9246,821,889,852,0,1757,0,1803,0,1720
2023,6,13,76,2,1,2679,3953,664,511,485,0,1038,0,1012,0,970
2023,6,13,77,2,1,2456,2756,95,205,203,0,204,0,418,0,414
2023,6,13,01,2,2,1020,2220,74,34,34,0,130,0,62,0,62
2023,6,13,02,2,2,6548,11685,1841,1821,1841,0,4081,0,4041,0,4081
2023,6,13,03,2,2,1620,3120,383,400,383,0,773,0,807,0,773
2023,6,13,04,2,2,5754,9934,1593,1565,1593,0,3157,0,3108,0,3157
2023,6,13,05,2,2,2490,4350,139,99,99,0,287,0,193,0,192
2023,6,13,06,2,2,2310,3180,584,587,579,0,875,0,891,0,870
2023,6,13,07,2,2,6902,9140,1167,1101,1064,21,2518,17,2352,13,2287
2023,6,13,08,2,2,6516,6730,1196,1370,1196,0,2406,0,2755,0,2406
2023,6,13,09,2,2,3150,6300,963,905,919,0,1913,0,1805,0,1832
2023,6,13,10,2,2,5381,8894,1048,783,797,4,1957,2,1433,2,1452
2023,6,13,11,2,2,1890,3240,449,445,446,0,893,0,885,0,887
2023,6,13,12,2,2,4050,6660,732,747,732,0,1464,0,1491,0,1464
2023,6,13,71,2,2,19191,28935,5822,4880,4764,57,10721,47,9008,37,8762
2023,6,13,72,2,2,780,780,120,116,120,0,120,0,116,0,120
2023,6,13,73,2,2,390,810,36,37,36,0,83,0,85,0,83
2023,6,13,74,2,2,4020,5580,336,330,314,0,666,0,654,0,622
2023,6,13,75,2,2,12432,22932,2989,2986,2838,130,6085,60,5730,57,5385
2023,6,13,76,2,2,5832,10512,1238,1315,1238,0,2424,0,2577,0,2424
2023,6,13,77,2,2,4977,8109,260,434,433,0,0,0,821,0,823
2023,6,13,01,2,3,1110,1740,68,38,38,0,113,0,60,0,60
2023,6,13,02,2,3,1890,3240,513,510,513,0,1022,0,1016,0,1022
2023,6,13,03,2,3,840,1200,98,99,98,0,196,0,198,0,196
2023,6,13,04,2,3,750,1380,253,276,253,0,734,0,807,0,734
2023,6,13,05,2,3,1980,3390,343,341,337,0,686,0,682,0,674
2023,6,13,06,2,3,900,1050,263,263,263,0,263,0,263,0,263
2023,6,13,09,2,3,840,1680,90,65,69,1,206,1,128,0,134
2023,6,13,11,2,3,960,1500,478,481,478,0,956,0,962,0,956
2023,6,13,12,2,3,3600,5760,672,668,672,0,1896,0,1336,0,1320
2023,6,13,71,2,3,9570,13680,2457,1688,1582,0,4812,0,2677,0,2459
2023,6,13,72,2,3,2835,6030,524,533,524,0,1047,0,1065,0,1047
2023,6,13,73,2,3,900,1320,4,5,4,0,8,0,10,0,8
2023,6,13,74,2,3,2250,3150,78,78,78,0,180,0,180,0,180
2023,6,13,75,2,3,7490,13919,2718,2845,2718,0,5512,0,5789,0,5512
2023,6,13,77,2,3,1140,1350,2,13,13,0,0,0,26,0,26
2023,6,13,02,2,4,1380,2520,133,134,133,0,266,0,268,0,266
2023,6,13,03,2,4,1350,1350,0,0,0,0,0,0,0,0,0
2023,6,13,08,2,4,1290,1290,69,84,69,0,138,0,168,0,138
2023,6,13,11,2,4,2760,3900,0,0,0,0,0,0,0,0,0
2023,6,13,12,2,4,1290,2460,344,346,344,0,688,0,692,0,688
2023,6,13,71,2,4,3030,5100,1143,1045,985,0,1935,0,1702,0,1616
2023,6,13,76,2,4,2940,5520,475,501,475,0,943,0,996,0,943
2023,6,13,77,2,4,1260,1860,553,268,231,0,1106,0,536,0,462
2023,6,14,03,1,1,1080,1920,875,367,356,0,2019,0,732,0,671
2023,6,14,07,1,1,1800,2580,534,524,534,0,1068,0,1048,0,1068
2023,6,14,08,1,1,570,570,236,237,236,0,461,0,463,0,461
2023,6,14,71,1,1,18855,23114,3807,3569,3607,24,7616,14,7014,14,7076
2023,6,14,05,1,2,3270,5190,163,127,131,0,326,0,254,0,262
2023,6,14,08,1,2,2670,4440,794,349,324,0,1588,0,698,0,648
2023,6,14,09,1,2,9000,15450,3925,3152,3053,0,7878,0,6306,0,6106
2023,6,14,10,1,2,3000,3420,434,412,434,0,828,0,784,0,828
2023,6,14,71,1,2,45944,57970,14155,13503,13465,12,26040,7,24626,12,24523
2023,6,14,73,1,2,5070,8370,1320,1128,1129,0,1320,0,1128,0,1129
2023,6,14,04,1,3,3240,4800,2460,659,661,1207,1788,175,671,187,651
2023,6,14,06,1,3,690,1050,267,267,267,0,534,0,534,0,534
2023,6,14,07,1,3,2040,3900,553,456,444,0,1106,0,912,0,888
2023,6,14,08,1,3,4530,5670,1661,1449,1461,0,2912,0,2427,0,2430
2023,6,14,10,1,3,3270,5070,1348,1040,1024,0,2285,0,1852,0,1816
2023,6,14,71,1,3,81754,117590,38901,34651,34669,297,77614,202,67888,202,67863
2023,6,14,73,1,3,10560,14160,4376,2954,2965,519,6816,255,4501,248,4525
2023,6,14,08,1,4,3330,4770,1709,984,995,32,2537,10,1688,16,1682
2023,6,14,71,1,4,47218,73028,20047,16486,16565,433,40142,124,32732,100,32787
2023,6,14,73,1,4,6540,10620,2868,2340,2302,306,5400,180,4450,184,4358
2023,6,14,06,1,5,6510,8760,1546,1292,1268,0,3092,0,2584,0,2536
2023,6,14,71,1,5,6030,7830,3572,1931,1947,228,5698,66,3736,88,3711
2023,6,14,01,2,1,898,1494,368,354,364,0,732,0,716,0,732
2023,6,14,05,2,1,270,444,153,156,153,0,222,0,222,0,222
2023,6,14,06,2,1,150,300,46,12,12,0,92,0,24,0,24
2023,6,14,07,2,1,720,990,375,378,375,0,750,0,756,0,750
2023,6,14,09,2,1,360,360,98,92,98,0,196,0,184,0,196
2023,6,14,10,2,1,210,360,13,13,13,0,13,0,13,0,13
2023,6,14,71,2,1,1275,1350,178,171,170,0,355,0,340,0,340
2023,6,14,01,2,2,5899,10928,539,524,533,0,1063,0,1044,0,1049
2023,6,14,02,2,2,12199,23833,4191,4203,4191,0,6819,0,6850,0,6819
2023,6,14,03,2,2,13770,19215,4477,3306,3262,60,7006,17,5543,0,5506
2023,6,14,04,2,2,4020,5880,2010,1998,2010,0,3292,0,3246,0,3284
2023,6,14,05,2,2,1080,2160,267,282,267,0,534,0,564,0,534
2023,6,14,06,2,2,3402,6762,501,458,447,0,1067,0,916,0,891
2023,6,14,07,2,2,5733,10974,1832,1827,1832,0,3663,0,3653,0,3663
2023,6,14,08,2,2,4849,6714,1847,1607,1595,0,3509,0,3167,0,3140
2023,6,14,09,2,2,6660,9630,1821,1533,1470,0,3708,0,3114,0,3006
2023,6,14,10,2,2,780,1380,54,46,46,0,54,0,46,0,46
2023,6,14,71,2,2,14228,19984,2848,2805,2770,0,5535,0,5558,0,5500
2023,6,14,73,2,2,6840,9630,1632,1461,1452,0,3279,0,2937,0,2919
2023,6,14,01,2,3,1980,3600,488,528,488,0,984,0,1076,0,984
2023,6,14,02,2,3,3240,5040,840,858,840,0,879,0,897,0,879
2023,6,14,03,2,3,10039,14029,4980,2776,2668,0,8402,0,4991,0,4834
2023,6,14,04,2,3,4279,6623,1953,1964,1952,0,2619,0,2627,0,2619
2023,6,14,05,2,3,4388,6114,723,609,607,0,1449,0,1215,0,1217
2023,6,14,06,2,3,3752,8938,745,282,266,0,1489,0,564,0,532
2023,6,14,07,2,3,3900,7080,1264,1260,1264,0,2528,0,2520,0,2528
2023,6,14,08,2,3,2760,4260,1686,1125,1080,0,3505,0,2292,0,2191
2023,6,14,09,2,3,8825,13546,957,1026,955,0,1944,0,2183,0,1944
2023,6,14,10,2,3,2700,3840,1118,653,644,0,1906,0,1260,0,1237
2023,6,14,71,2,3,13792,17749,3532,2857,2870,0,6530,0,5582,0,5610
2023,6,14,73,2,3,8040,11520,2242,2202,2182,0,4292,0,4216,0,4172
2023,6,14,01,2,4,1500,3300,530,516,530,0,1058,0,1030,0,1058
2023,6,14,02,2,4,3840,7140,1510,1496,1510,0,1510,0,1496,0,1510
2023,6,14,03,2,4,5760,8190,3309,2138,2104,0,5553,0,3218,0,3169
2023,6,14,04,2,4,2670,4200,1227,873,882,0,2574,0,1746,0,1764
2023,6,14,05,2,4,9180,17595,1750,1210,1245,0,3179,0,2102,0,2165
2023,6,14,08,2,4,10080,19044,2435,1694,1648,72,4456,1,2875,1,2768
2023,6,14,09,2,4,13488,22903,1394,1480,1354,0,3000,0,3105,0,2854
2023,6,14,10,2,4,4590,6480,744,537,534,0,1488,0,1074,0,1068
2023,6,14,71,2,4,29202,39239,6366,5605,5588,0,11964,0,10322,0,10279
2023,6,14,73,2,4,9328,13680,2078,1734,1723,0,4214,0,3369,0,3346
2023,6,15,01,2,1,780,1800,0,46,46,0,0,0,100,0,100
2023,6,15,02,2,1,900,900,36,36,36,0,72,0,72,0,72
2023,6,15,03,2,1,570,660,200,199,200,0,273,0,271,0,273
2023,6,15,04,2,1,210,420,8,8,8,0,16,0,16,0,16
2023,6,15,08,2,1,210,210,116,114,116,0,232,0,228,0,232
2023,6,15,09,2,1,420,690,1,13,14,0,2,0,26,0,28
2023,6,15,71,2,1,240,330,54,52,54,0,108,0,104,0,108
2023,6,15,72,2,1,270,420,19,19,19,1,21,1,21,1,21
2023,6,15,01,2,2,2626,6789,0,461,424,0,0,66,948,66,846
2023,6,15,02,2,2,4560,8520,1940,1530,1474,0,4348,0,3052,0,2924
2023,6,15,03,2,2,1875,2850,1190,1178,1183,0,1805,0,1531,0,1513
2023,6,15,04,2,2,2160,3090,97,95,97,0,165,0,163,0,165
2023,6,15,06,2,2,1680,1950,403,400,403,0,722,0,717,0,722
2023,6,15,07,2,2,3480,4980,1814,1428,1428,0,3352,0,2778,0,2764
2023,6,15,08,2,2,2305,2956,883,897,883,0,1639,0,1666,0,1639
2023,6,15,09,2,2,5787,10015,1052,1112,1097,0,1983,0,2091,0,2071
2023,6,15,71,2,2,7042,8020,1216,1219,1215,0,2027,0,2029,0,2027
2023,6,15,72,2,2,3518,6090,265,266,265,0,531,0,531,0,531
2023,6,15,02,2,3,6300,10485,2211,2179,2141,0,4542,0,4341,0,4254
2023,6,15,03,2,3,3960,6240,740,734,740,0,820,0,812,0,820
2023,6,15,04,2,3,1200,2310,110,111,110,0,110,0,111,0,110
2023,6,15,06,2,3,1050,1440,138,132,138,0,227,0,217,0,227
2023,6,15,07,2,3,2040,3210,51,50,51,0,100,0,100,0,100
2023,6,15,08,2,3,2610,3720,798,683,660,0,1566,0,1336,0,1290
2023,6,15,09,2,3,6210,10350,1793,1785,1784,0,3485,0,3467,0,3470
2023,6,15,71,2,3,12500,17512,3593,3617,3593,0,7064,0,7102,0,7064
2023,6,15,72,2,3,2835,4680,740,425,419,0,1683,0,936,0,924
2023,6,15,07,2,4,1260,2520,67,68,67,0,201,0,204,0,201
2023,6,15,71,2,4,2820,4020,1444,1460,1444,0,2888,0,2920,0,2888
2023,6,15,72,2,4,4005,6255,404,412,404,0,842,0,861,0,842
2023,6,16,04,1,1,1050,1380,498,399,377,4,986,4,779,4,731
2023,6,16,71,1,1,3330,4740,1373,816,811,5,2620,4,1545,4,1541
2023,6,16,74,1,1,3030,5340,950,954,950,0,1896,0,1904,0,1896
2023,6,16,02,1,2,1710,2490,211,206,211,0,287,0,284,0,287
2023,6,16,71,1,2,48463,69897,21999,18221,18135,57,41362,33,34904,31,34615
2023,6,16,74,1,2,4140,8040,1129,1140,1129,0,2258,0,2284,0,2258
2023,6,16,01,1,3,3120,4500,1068,1067,1068,0,2404,0,2276,0,2404
2023,6,16,03,1,3,2730,4290,1724,991,980,64,3432,18,1956,20,1928
2023,6,16,06,1,3,1020,1560,596,408,407,0,1294,0,828,0,825
2023,6,16,07,1,3,2130,3210,1545,1545,1036,0,1545,0,1545,0,1036
2023,6,16,09,1,3,1500,1500,389,334,344,0,716,0,632,0,654
2023,6,16,71,1,3,43200,61500,27504,21420,21216,511,53081,21,38277,2,37791
2023,6,16,72,1,3,1890,2790,689,686,689,0,689,0,686,0,689
2023,6,16,74,1,3,9120,14460,2199,2078,2115,0,3824,0,3598,0,3672
2023,6,16,01,1,4,3510,5610,1841,1347,1332,68,3524,32,2675,30,2645
2023,6,16,03,1,4,3150,3150,1912,1363,1382,202,3542,62,2582,65,2608
2023,6,16,71,1,4,53580,77460,36166,27337,26975,1209,70500,395,50146,372,49602
2023,6,16,74,1,4,9570,14430,2089,1796,1762,20,3838,8,3406,4,3329
2023,6,16,07,1,5,7710,11040,5498,3549,3475,112,9326,41,6623,53,6571
2023,6,16,71,1,5,8640,16020,6443,3355,3340,62,8664,27,5016,26,4970
2023,6,16,01,2,1,810,1080,89,87,89,0,177,0,174,0,177
2023,6,16,02,2,1,1860,2580,332,332,332,0,612,0,610,0,612
2023,6,16,03,2,1,840,1080,124,124,124,0,124,0,124,0,124
2023,6,16,04,2,1,270,330,62,62,62,0,62,0,62,0,62
2023,6,16,08,2,1,4620,6720,529,425,430,0,1513,0,1105,0,1117
2023,6,16,71,2,1,1260,1995,340,312,323,0,679,0,623,0,644
2023,6,16,72,2,1,420,420,38,38,38,0,38,0,38,0,38
2023,6,16,73,2,1,3092,3985,530,585,530,0,1131,0,1299,0,1131
2023,6,16,74,2,1,1014,1052,231,233,231,0,456,0,461,0,456
2023,6,16,01,2,2,7967,11746,1311,1316,1311,0,2620,0,2635,0,2620
2023,6,16,02,2,2,7285,8755,1500,1499,1500,0,2973,0,2974,0,2973
2023,6,16,03,2,2,3132,4392,947,945,947,0,1003,0,1002,0,1003
2023,6,16,04,2,2,1980,3360,600,696,698,0,702,0,696,0,702
2023,6,16,05,2,2,720,780,52,50,50,0,100,0,96,0,96
2023,6,16,06,2,2,7860,14880,3696,1674,1728,0,9472,0,3332,0,3452
2023,6,16,07,2,2,1530,1710,374,377,374,0,771,0,718,0,711
2023,6,16,08,2,2,5452,9927,914,914,905,0,1813,0,1815,0,1803
2023,6,16,09,2,2,3285,5985,709,721,709,0,1311,0,1172,0,1134
2023,6,16,10,2,2,1380,1980,338,270,262,0,114,0,270,0,266
2023,6,16,11,2,2,2340,4080,296,294,296,0,592,0,592,0,592
2023,6,16,12,2,2,1380,1890,162,162,162,0,258,0,257,0,258
2023,6,16,71,2,2,43284,54173,9100,8875,8800,0,18400,0,17679,0,17505
2023,6,16,72,2,2,4955,7817,837,859,837,0,1039,0,1061,0,1039
2023,6,16,73,2,2,2448,3564,284,360,324,0,589,0,761,0,668
2023,6,16,74,2,2,9333,13311,1585,1571,1559,0,3054,0,3031,0,3003
2023,6,16,01,2,3,4609,14379,1029,1045,1029,0,1959,0,1992,0,1959
2023,6,16,02,2,3,3000,4740,1216,1170,1216,0,2376,0,2276,0,2376
2023,6,16,03,2,3,2700,3300,329,329,329,0,621,0,620,0,621
2023,6,16,04,2,3,3900,8400,836,836,834,0,836,0,836,0,834
2023,6,16,06,2,3,9234,14850,3942,1560,1505,0,6779,0,3232,0,2999
2023,6,16,07,2,3,750,750,259,259,259,0,518,0,518,0,518
2023,6,16,09,2,3,4070,7740,804,613,588,0,1145,0,1099,0,1063
2023,6,16,11,2,3,1080,2280,78,78,77,0,156,0,156,0,156
2023,6,16,12,2,3,780,780,33,33,33,0,66,0,66,0,66
2023,6,16,71,2,3,28436,34315,3260,3217,3228,0,6071,0,5984,0,6010
2023,6,16,72,2,3,2070,2610,320,280,279,0,320,0,280,0,279
2023,6,16,73,2,3,3060,3300,533,326,301,0,771,0,833,0,771
2023,6,16,74,2,3,5535,8730,1095,1093,1095,0,2189,0,2183,0,2189
2023,6,16,03,2,4,1320,1320,140,140,140,0,140,0,140,0,140
2023,6,16,04,2,4,4920,9240,1812,1637,1606,0,1812,0,1637,0,1606
2023,6,16,06,2,4,1950,3000,412,291,290,0,843,0,586,0,585
2023,6,16,07,2,4,2790,2940,455,467,455,0,921,0,916,0,891
2023,6,16,08,2,4,4725,7245,227,229,226,0,453,0,456,0,450
2023,6,16,10,2,4,1920,1920,111,116,111,0,222,0,232,0,222
2023,6,16,71,2,4,18748,23717,3817,3504,3476,0,7620,1,7006,0,6948
2023,6,16,72,2,4,3060,4260,1211,494,492,0,1481,0,637,0,633
2023,6,16,73,2,4,1800,3600,97,107,97,0,193,0,213,0,193
2023,6,16,74,2,4,3060,5070,363,365,363,0,710,0,714,0,710
2023,6,17,02,2,1,776,1560,122,122,122,0,244,0,244,0,244
2023,6,17,03,2,1,1468,2027,168,119,119,0,366,0,228,0,226
2023,6,17,04,2,1,852,1152,201,202,199,0,446,0,441,0,433
2023,6,17,06,2,1,675,1350,155,150,150,0,295,0,290,0,288
2023,6,17,07,2,1,720,1620,125,121,125,0,249,0,240,0,249
2023,6,17,09,2,1,976,976,145,146,145,0,289,0,294,0,289
2023,6,17,71,2,1,900,1350,185,195,185,0,370,0,390,0,370
2023,6,17,01,2,2,5100,8340,908,660,680,0,1470,0,1006,0,1030
2023,6,17,02,2,2,4536,9072,746,721,717,0,1687,0,1439,0,1406
2023,6,17,03,2,2,7200,12900,1492,1128,1162,0,2700,0,2028,0,2090
2023,6,17,04,2,2,4380,6420,868,674,692,0,1518,0,1214,0,1246
2023,6,17,05,2,2,1320,1530,62,58,58,0,82,0,78,0,78
2023,6,17,06,2,2,6548,10003,1545,1374,1387,0,3151,0,2722,0,2739
2023,6,17,07,2,2,2910,3480,631,613,631,0,1260,0,1224,0,1260
2023,6,17,08,2,2,2100,2340,226,226,226,0,474,0,402,0,394
2023,6,17,09,2,2,1080,1290,80,83,80,0,153,0,159,0,153
2023,6,17,71,2,2,17817,28681,4645,3377,3292,0,9481,0,6557,0,6400
2023,6,17,01,2,3,1500,2400,58,60,58,0,102,0,106,0,102
2023,6,17,02,2,3,4680,9360,404,192,184,0,804,0,380,0,364
2023,6,17,03,2,3,1620,2400,48,48,48,0,72,0,72,0,72
2023,6,17,06,2,3,2700,3825,712,674,672,0,1389,0,1320,0,1314
2023,6,17,08,2,3,900,1140,62,41,45,0,236,0,78,0,76
2023,6,17,71,2,3,14196,25391,2904,2803,2765,0,5705,0,5516,0,5452
2023,6,17,71,2,4,6240,8880,152,164,152,0,512,0,328,0,296
2023,6,18,01,2,1,480,559,12,13,13,0,18,0,16,0,16
2023,6,18,07,2,1,450,720,30,27,30,0,60,0,57,0,60
2023,6,18,09,2,1,180,540,21,9,9,0,41,0,17,0,17
2023,6,18,12,2,1,150,210,10,9,10,0,20,0,18,0,20
2023,6,18,13,2,1,4277,9029,743,282,262,550,720,96,439,96,406
2023,6,18,71,2,1,4560,6120,1220,1236,1208,0,2072,0,2020,0,1980
2023,6,18,01,2,2,5911,10500,658,521,511,0,1334,0,1064,0,1037
2023,6,18,02,2,2,510,660,43,29,29,0,43,0,29,0,29
2023,6,18,03,2,2,4895,5861,1237,1229,1222,0,2196,0,2187,0,2165
2023,6,18,04,2,2,2455,3106,277,236,237,0,389,0,323,0,337
2023,6,18,05,2,2,6999,6999,1613,1613,1613,0,3208,0,3210,0,3208
2023,6,18,06,2,2,2250,3225,656,661,656,0,1310,0,1320,0,1310
2023,6,18,07,2,2,2610,3375,512,433,444,0,707,0,579,0,589
2023,6,18,10,2,2,3822,7140,1227,1096,1097,0,2456,0,2189,0,2196
2023,6,18,11,2,2,2190,3570,527,420,430,0,887,0,612,0,619
2023,6,18,12,2,2,3060,4560,320,282,282,0,622,0,546,0,546
2023,6,18,13,2,2,8927,16800,1467,861,791,866,2655,95,1690,75,1534
2023,6,18,71,2,2,44473,52614,15550,14528,14299,0,27435,0,25118,0,24656
2023,6,18,72,2,2,2745,3780,445,459,445,0,888,0,915,0,888
2023,6,18,01,2,3,4314,6676,749,638,623,0,1304,0,1279,0,1261
2023,6,18,02,2,3,4352,6039,1426,799,789,0,1621,0,817,0,799
2023,6,18,03,2,3,5160,7860,1253,1232,1223,0,2498,0,2457,0,2437
